#GAIA_ID RA Dec SDSS-u err_SDSS-u SDSS-g err_SDSS-g SDSS-r err_SDSS-r SDSS-i err_SDSS-i SDSS-z err_SDSS-z UKIDSS_Y err_UKIDSS_Y UKIDSS_J err_UKIDSS_J UKIDSS_H err_UKIDSS_H UKIDSS_K err_UKIDSS_K 2MASS_J err_2MASS_J 2MASS_H err_2MASS_H 2MASS_K err_2MASS_K WISE_W1 err_WISE_W1 WISE_W2 err_WISE_W2 WISE_W3 err_WISE_W3 WISE_W4 err_WISE_W4
760833905795345280 170.8700821466603 36.68132856067268 19.812 0.035 19.616 0.012 19.332 0.013 18.999 0.014 18.922 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.742 0.04 14.521 0.045 11.243 0.194 99.999 99.999
760844969631101184 170.6794962388052 36.69493537102373 19.415 0.027 19.266 0.01 18.89 0.01 18.976 0.014 18.114 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.73 0.145 15.96 0.158 15.331 0.118 14.209 0.026 13.178 0.027 10.148 0.081 7.512 0.138
760849195878934400 170.5626746987298 36.751812466894975 18.93 0.02 18.861 0.008 18.68 0.009 18.606 0.011 18.697 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.629 0.039 14.212 0.038 11.097 0.149 99.999 99.999
760875824676381312 171.36116142380413 37.148419058602535 18.356 0.014 18.27 0.006 18.124 0.007 18.118 0.009 18.164 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.061 0.031 13.581 0.03 10.595 0.087 8.241 0.273
760915956851165952 170.29631150593602 37.046411977514154 19.733 0.03 19.274 0.011 18.752 0.009 18.366 0.01 18.405 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.487 0.038 14.285 0.041 12.276 0.469 99.999 99.999
760943517655948800 171.1224741292769 37.479987894949076 19.451 0.036 17.829 0.006 17.056 0.005 16.646 0.005 16.36 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.411 0.055 14.738 0.063 14.409 0.064 14.0 0.026 13.843 0.033 10.631 0.097 99.999 99.999
760969351884398976 171.56567643410494 37.293094310833716 19.839 0.033 19.452 0.012 19.051 0.012 18.799 0.013 18.458 0.03 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.48 0.037 14.473 0.044 11.737 0.286 99.999 99.999
760971001151846528 171.61251463423932 37.3412758556145 18.236 0.013 17.953 0.006 17.755 0.006 17.558 0.007 17.569 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.414 0.104 15.825 0.131 15.566 0.169 14.192 0.026 12.691 0.023 9.69 0.059 7.21 0.14
761014638019240704 172.20567399674073 37.91666827133379 19.132 0.026 18.911 0.009 18.843 0.01 18.655 0.012 18.464 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.59 0.04 14.197 0.039 10.813 0.123 8.309 0.29
761019104785302656 172.1141275201406 38.03206368618612 18.944 0.023 18.662 0.008 18.514 0.008 18.503 0.011 18.361 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.847 0.164 16.576 0.268 16.103 9.999 14.78 0.029 13.655 0.031 10.907 0.117 8.579 0.39
761021235088947328 171.77056340438386 37.82319599617646 18.698 0.019 18.522 0.007 18.438 0.008 18.237 0.009 18.306 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.36 0.036 13.858 0.034 10.716 0.095 8.403 0.308
761032092766440704 172.07710913653418 38.101201337045175 18.157 0.018 17.84 0.007 17.289 0.006 16.88 0.006 16.716 0.01 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 16.202 0.092 15.25 0.096 14.601 0.071 13.603 0.025 12.797 0.025 10.126 0.069 7.671 0.22
761062745948117504 171.09455097606283 37.99665651363396 17.906 0.019 16.078 0.003 15.255 0.003 14.892 0.003 14.591 0.0 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.142 0.038 13.557 0.047 13.253 0.056 12.359 0.022 12.456 0.024 12.138 0.311 99.999 99.999
761064116042575744 171.0220180318385 38.07178350768943 18.975 0.022 18.763 0.009 18.51 0.009 18.495 0.011 18.24 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 14.174 0.025 12.808 0.024 9.808 0.05 7.525 0.143
761091672552824960 171.4093710817429 38.22885741975336 18.925 0.018 18.807 0.008 18.752 0.009 18.488 0.01 18.456 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.46 0.036 14.218 0.039 10.897 0.11 8.298 0.242
761095142886394624 171.30396533023514 38.21533457346962 18.786 0.016 18.649 0.008 18.626 0.008 18.433 0.01 18.408 0.02 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.761 0.043 14.403 0.047 11.039 0.138 8.469 0.373
3817502206975060224 170.16071364144614 7.0517864864545805 20.276 0.049 19.424 0.012 18.956 0.011 18.762 0.011 18.568 0.02 99.999 99.999 99.999 99.999 17.564 0.053 16.627 0.044 99.999 99.999 99.999 99.999 99.999 99.999 16.005 0.06 14.969 0.077 11.683 0.223 8.563 0.423
3817552715790944768 171.47820203621606 7.249794305618032 19.005 0.022 18.71 0.008 18.589 0.009 18.414 0.009 18.502 0.03 99.999 99.999 17.901 0.029 17.273 0.049 16.68 0.041 99.999 99.999 99.999 99.999 99.999 99.999 15.15 0.037 13.658 0.035 10.45 0.084 7.821 0.164
3817579825624283264 170.48100889626375 7.016027032796309 19.019 0.041 18.795 0.018 18.397 0.012 18.115 0.011 18.015 0.03 99.999 99.999 16.726 0.013 15.98 0.013 15.716 0.018 17.03 0.216 15.779 0.143 15.387 0.205 14.741 0.032 13.447 0.032 10.318 0.076 7.798 0.188
3817589034033664128 170.55917189569408 7.154001955456273 19.782 0.035 19.149 0.01 18.662 0.009 18.374 0.009 18.212 0.02 99.999 99.999 17.27 0.022 16.807 0.026 16.274 0.03 99.999 99.999 99.999 99.999 99.999 99.999 15.551 0.045 14.757 0.066 11.569 0.232 99.999 99.999
3817815430349788416 170.29460167978425 7.654475907703248 19.256 0.026 19.052 0.01 18.747 0.01 18.666 0.011 18.634 0.03 99.999 99.999 17.689 0.027 16.939 0.029 16.669 0.044 99.999 99.999 99.999 99.999 99.999 99.999 15.343 0.042 14.041 0.044 10.923 0.126 8.54 0.379
3817838417015322624 170.64913501796872 7.890836738321187 19.482 0.066 19.341 0.028 19.009 0.02 19.102 0.024 19.127 0.07 99.999 99.999 17.79 0.029 17.185 0.043 16.166 0.032 99.999 99.999 99.999 99.999 99.999 99.999 14.661 0.032 13.417 0.034 10.729 0.111 99.999 99.999
3817901398415305984 170.29070979789 7.999630486491668 18.513 0.016 18.391 0.007 18.199 0.007 18.254 0.009 18.424 0.02 99.999 99.999 17.45 0.021 16.847 0.032 16.232 0.03 99.999 99.999 99.999 99.999 99.999 99.999 14.641 0.031 13.355 0.031 10.696 0.11 8.0 0.243
3742671369733944192 200.81592520456886 13.139774134210413 18.411 0.023 16.812 0.004 16.049 0.003 15.663 0.003 15.381 0.0 99.999 99.999 15.006 0.004 14.305 0.004 13.917 0.004 14.587 0.037 13.918 0.046 13.575 0.042 13.103 0.024 13.029 0.027 10.748 0.098 8.162 0.188
3742682777167145344 200.95199178032672 13.289421762898272 20.032 0.047 19.713 0.018 19.338 0.015 19.26 0.02 19.043 0.06 99.999 99.999 17.948 0.029 17.568 0.058 16.966 0.048 99.999 99.999 99.999 99.999 99.999 99.999 15.703 0.044 14.478 0.048 10.97 0.1 8.024 0.178
3742709715202825472 200.1123453489916 13.16709211664537 20.221 0.058 19.116 0.012 18.918 0.013 18.872 0.015 18.579 0.03 99.999 99.999 17.305 0.024 16.757 0.033 16.061 0.023 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999
3742713426053720704 200.31323492832004 13.184848102346699 19.423 0.029 19.135 0.01 18.883 0.01 18.999 0.013 18.948 0.03 99.999 99.999 99.999 9.999 17.463 0.055 16.711 0.037 99.999 99.999 99.999 99.999 99.999 99.999 15.514 0.038 14.374 0.045 11.912 0.222 99.999 99.999
3742716522725792768 200.15351742248995 13.258133661218091 17.487 0.01 17.354 0.005 17.158 0.005 17.238 0.006 17.248 0.01 99.999 99.999 16.586 0.01 15.956 0.013 15.173 0.011 16.2 0.093 15.505 0.12 15.017 0.121 13.678 0.025 12.225 0.023 9.386 0.035 7.189 0.089
3742738508662799488 200.40357968465247 13.335923253988446 18.884 0.019 18.627 0.008 18.615 0.009 18.398 0.01 18.395 0.03 99.999 99.999 99.999 99.999 16.847 0.031 16.526 0.031 99.999 99.999 99.999 99.999 99.999 99.999 15.182 0.036 13.829 0.035 10.841 0.084 9.026 0.46
3742746514481894144 200.58551209530475 13.427155727540605 19.19 0.023 18.959 0.009 18.845 0.01 18.892 0.013 18.787 0.03 99.999 99.999 99.999 99.999 17.599 0.057 16.567 0.034 99.999 99.999 99.999 99.999 99.999 99.999 15.034 0.032 13.698 0.032 10.93 0.099 8.784 0.346
3742771150414577536 200.4555656503394 13.766184976590456 18.996 0.023 18.943 0.01 18.931 0.011 18.651 0.013 18.622 0.04 99.999 99.999 17.698 0.023 17.443 0.045 16.956 0.049 99.999 99.999 99.999 99.999 99.999 99.999 15.841 0.046 14.443 0.046 11.175 0.116 99.999 99.999
3742785959461414656 199.07211017208064 12.8820734464971 19.639 0.031 19.627 0.014 19.192 0.012 19.227 0.015 19.258 0.04 99.999 99.999 18.171 0.055 17.397 0.038 17.101 0.052 99.999 99.999 99.999 99.999 99.999 99.999 15.653 0.045 14.472 0.052 11.47 0.155 8.733 0.41
3742798500765973248 198.78196466556656 13.040379050600164 19.16 0.026 19.07 0.01 19.02 0.012 18.917 0.015 18.751 0.03 99.999 99.999 18.436 0.056 17.871 0.046 17.261 0.053 99.999 99.999 99.999 99.999 99.999 99.999 16.047 0.058 14.981 0.08 11.095 0.137 9.007 0.497
3742831898431776640 199.05677999160187 13.281561791385027 19.244 0.027 18.915 0.009 18.663 0.009 18.87 0.012 18.816 0.03 99.999 99.999 17.705 0.024 17.185 0.027 16.284 0.025 99.999 99.999 99.999 99.999 99.999 99.999 14.842 0.033 13.65 0.035 10.867 0.113 8.751 0.451
3742850040373559424 198.62825807229555 13.12936299869465 16.945 0.008 16.686 0.004 16.676 0.004 16.715 0.005 16.671 0.0 99.999 99.999 15.812 0.006 15.369 0.007 14.58 0.007 15.498 0.054 15.156 0.102 14.366 0.065 12.912 0.024 11.688 0.021 9.098 0.033 7.065 0.094
3742885224745331840 198.96533888094103 13.439053361839607 19.056 0.022 18.597 0.008 18.571 0.009 18.458 0.011 18.147 0.02 99.999 99.999 17.333 0.017 16.716 0.017 15.668 0.015 99.999 99.999 99.999 99.999 99.999 99.999 15.297 0.038 14.12 0.042 10.762 0.103 8.232 0.263
3742943503157451648 199.7231698749492 13.70978228945573 25.818 0.598 20.073 0.019 19.147 0.013 18.689 0.013 18.533 0.03 99.999 99.999 17.222 0.014 16.765 0.025 16.116 0.023 99.999 99.999 99.999 99.999 99.999 99.999 15.224 0.036 14.457 0.051 10.548 0.079 7.995 0.195
3742994454353667072 199.5284875303761 13.816165744407483 19.8 0.037 18.566 0.008 18.354 0.008 18.291 0.01 18.242 0.02 99.999 99.999 17.238 0.018 16.804 0.027 16.422 0.035 99.999 99.999 99.999 99.999 99.999 99.999 15.706 0.046 14.768 0.063 11.152 0.131 8.713 0.362
3743028749668354688 199.88226057761082 14.092533664231642 18.127 0.014 17.863 0.006 17.573 0.006 17.337 0.006 17.177 0.01 99.999 99.999 15.916 0.008 15.277 0.008 14.536 0.007 16.451 0.119 15.667 0.148 14.69 0.094 13.567 0.026 12.966 0.029 11.054 0.114 8.349 0.326
3743030291561121152 199.96958637654095 14.144316599178403 19.901 0.039 19.138 0.01 19.036 0.012 18.957 0.015 18.833 0.04 99.999 99.999 18.213 0.053 17.767 0.054 17.073 0.05 99.999 99.999 99.999 99.999 99.999 99.999 16.213 0.063 15.149 0.086 11.295 0.158 8.959 0.468
3743030983052077056 199.97389550991718 14.182306355526034 17.704 0.011 17.632 0.005 17.441 0.005 17.326 0.006 17.316 0.01 99.999 99.999 16.535 0.012 15.768 0.01 15.527 0.013 16.672 0.149 15.565 0.137 15.683 0.217 14.298 0.028 12.931 0.026 9.939 0.058 7.841 0.17
3743038267315819264 199.46762519956368 14.116425202603375 16.436 0.007 14.755 0.002 14.053 0.002 13.735 0.002 13.492 0.0 99.999 99.999 13.428 0.001 12.772 0.002 12.429 0.002 12.962 0.044 12.452 0.065 12.045 0.049 11.385 0.023 11.384 0.022 10.416 0.068 8.789 0.411
3743160244387465344 201.1077046043783 13.92067215530127 19.04 0.02 18.773 0.008 18.607 0.009 18.619 0.011 18.733 0.03 99.999 99.999 99.999 99.999 17.419 0.046 16.827 0.042 99.999 99.999 99.999 99.999 99.999 99.999 15.293 0.035 13.97 0.037 11.111 0.108 8.695 0.311
3743178111451387904 200.9931791005826 14.09985082871871 19.461 0.032 18.994 0.01 18.639 0.01 18.39 0.01 18.165 0.03 99.999 99.999 17.18 0.02 16.22 0.016 15.381 0.012 16.858 0.171 15.956 0.189 15.29 0.155 13.907 0.026 13.207 0.028 10.94 0.099 99.999 99.999
3743178416393382016 200.9488962243406 14.1177751815147 19.816 0.036 19.25 0.011 18.875 0.01 18.744 0.012 18.672 0.03 99.999 99.999 17.6 0.028 16.92 0.028 16.478 0.029 99.999 99.999 99.999 99.999 99.999 99.999 15.058 0.033 13.48 0.03 10.352 0.059 7.753 0.13
3743192576901249408 200.97296864892746 14.37150251551686 17.253 0.011 15.437 0.003 14.619 0.002 14.204 0.002 13.918 0.0 99.999 99.999 13.975 0.002 13.316 0.002 12.984 0.003 13.356 0.031 12.767 0.035 12.47 0.038 12.106 0.026 12.194 0.028 11.541 0.192 99.999 99.999
3743318879003864448 201.67455337366897 14.708106096044942 19.049 0.021 18.728 0.008 18.71 0.009 18.569 0.01 18.58 0.03 99.999 99.999 17.661 0.027 17.197 0.033 16.649 0.035 99.999 99.999 99.999 99.999 99.999 99.999 15.673 0.044 14.255 0.042 11.059 0.126 8.957 0.466
3743330565610555136 201.80471996665054 14.935559779402565 19.368 0.025 19.302 0.011 19.287 0.013 18.872 0.014 18.954 0.04 99.999 99.999 17.968 0.027 17.653 0.055 16.935 0.05 99.999 99.999 99.999 99.999 99.999 99.999 15.518 0.038 14.262 0.042 10.926 0.097 8.47 0.254
3743348016061748992 200.61822646610645 14.173024544156121 18.817 0.02 18.696 0.009 18.708 0.01 18.572 0.012 18.378 0.04 99.999 99.999 17.867 0.034 17.28 0.036 16.74 0.033 99.999 99.999 99.999 99.999 99.999 99.999 15.682 0.042 14.459 0.047 10.932 0.094 8.518 0.318
3743357331846473088 200.33420062785504 14.203863094515693 19.143 0.024 19.056 0.011 19.076 0.012 18.803 0.014 18.713 0.04 99.999 99.999 17.884 0.037 17.542 0.043 16.928 0.039 99.999 99.999 99.999 99.999 99.999 99.999 15.813 0.048 14.882 0.067 11.515 0.182 99.999 99.999
3743484222360343296 201.03885934501992 14.690187867504477 19.478 0.027 19.288 0.01 19.2 0.012 19.026 0.014 19.024 0.04 99.999 99.999 18.239 0.045 17.615 0.046 17.264 0.054 99.999 99.999 99.999 99.999 99.999 99.999 15.884 0.047 14.505 0.05 11.244 0.119 9.122 0.422
3743487619678846976 201.39195076070646 14.748219943332108 19.907 0.036 19.562 0.012 19.64 0.017 19.268 0.016 18.931 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 17.423 0.221 16.52 0.262 15.737 0.195 14.145 0.026 13.19 0.027 10.837 0.087 8.565 0.294
3743500508876302720 200.82337303371142 14.834870869618465 19.682 0.031 19.099 0.009 19.184 0.012 19.342 0.017 19.257 0.05 99.999 99.999 18.213 0.046 17.542 0.044 16.608 0.031 99.999 99.999 99.999 99.999 99.999 99.999 14.841 0.03 13.769 0.032 11.486 0.16 9.036 0.404
3743507518262962048 200.98889204025065 14.894666471166877 18.223 0.027 16.745 0.005 15.965 0.004 15.578 0.004 15.282 0.0 99.999 99.999 16.042 0.007 15.336 0.007 14.777 0.008 15.419 0.074 14.707 0.094 14.418 0.093 12.875 0.023 12.466 0.024 10.291 0.057 8.164 0.197
3743573282802551936 200.72419486178256 15.113012055799944 19.176 0.024 19.1 0.01 18.768 0.01 18.742 0.012 18.836 0.03 99.999 99.999 18.161 0.027 17.437 0.051 16.701 0.041 99.999 99.999 99.999 99.999 99.999 99.999 15.07 0.034 13.618 0.032 10.972 0.101 8.883 0.412
3743622893969025152 198.16279514976932 13.401121248727206 19.622 0.036 19.16 0.01 19.096 0.012 18.982 0.015 18.81 0.03 99.999 99.999 17.843 0.028 17.242 0.026 16.627 0.029 99.999 99.999 99.999 99.999 99.999 99.999 15.316 0.037 14.313 0.047 11.912 0.263 99.999 99.999
3743630418751021952 198.3789229424572 13.489221992716384 18.779 0.024 18.455 0.009 17.861 0.007 17.457 0.008 17.395 0.02 99.999 99.999 99.999 99.999 15.795 0.009 14.757 0.008 16.485 0.11 16.062 0.18 14.995 0.105 13.607 0.025 12.682 0.025 10.053 0.058 7.618 0.136
3743660174284497408 198.5897062687596 13.773511714483886 19.244 0.027 19.091 0.011 18.898 0.011 19.044 0.019 18.869 0.05 99.999 99.999 18.13 0.037 17.542 0.037 16.546 0.032 99.999 99.999 99.999 99.999 99.999 99.999 14.874 0.032 13.616 0.035 10.849 0.105 8.894 0.437
3743674433576251776 198.3511249394882 13.802330017028243 19.278 0.026 18.77 0.009 18.788 0.011 18.627 0.013 18.612 0.04 99.999 99.999 17.515 0.025 16.778 0.023 15.894 0.019 17.353 0.215 16.226 0.185 15.878 0.191 14.558 0.03 13.554 0.031 10.811 0.104 8.297 0.245
3743758133898542464 198.99226274983678 13.904034460887067 19.511 0.033 19.05 0.01 18.596 0.009 18.295 0.011 18.366 0.03 99.999 99.999 17.533 0.018 17.037 0.021 16.357 0.025 99.999 99.999 99.999 99.999 99.999 99.999 15.465 0.043 14.221 0.045 10.484 0.076 7.427 0.124
3743770709563108480 199.2686660894305 14.205608269132801 19.595 0.033 19.12 0.011 18.971 0.012 18.932 0.018 18.726 0.04 99.999 99.999 17.716 0.036 17.229 0.037 16.55 0.032 99.999 99.999 99.999 99.999 99.999 99.999 15.763 0.049 14.646 0.064 11.509 0.238 8.517 0.392
3743775867819388928 198.77508523970096 14.055436252934888 17.095 0.008 16.458 0.004 16.317 0.004 16.139 0.004 16.149 0.0 99.999 99.999 14.857 0.003 14.377 0.003 13.633 0.004 15.081 0.045 14.663 0.061 13.898 0.04 12.003 0.023 10.821 0.021 8.15 0.021 5.949 0.043
3743817717980734208 199.16700238709242 14.527418378919242 18.976 0.02 18.96 0.009 18.79 0.01 18.784 0.012 18.779 0.03 99.999 99.999 17.957 0.049 17.261 0.04 16.776 0.041 99.999 99.999 99.999 99.999 99.999 99.999 15.586 0.045 14.282 0.046 11.197 0.122 9.012 0.462
3743869047134427904 198.83842309213705 14.619326117398527 19.901 0.042 19.024 0.01 18.889 0.011 18.739 0.013 18.454 0.04 99.999 99.999 17.503 0.021 17.138 0.029 16.349 0.027 99.999 99.999 99.999 99.999 99.999 99.999 15.756 0.047 14.68 0.055 11.599 0.213 99.999 99.999
3743888494746409728 198.8315881618232 14.850584815136427 19.081 0.023 19.103 0.009 19.041 0.011 18.682 0.011 18.62 0.03 99.999 99.999 17.906 0.034 17.573 0.046 16.895 0.041 99.999 99.999 99.999 99.999 99.999 99.999 15.793 0.047 14.65 0.058 11.37 0.169 99.999 99.999
3743941992858622720 197.89860888930468 14.413090697954583 16.818 0.008 16.684 0.004 16.441 0.004 15.969 0.004 16.013 0.0 99.999 99.999 16.056 0.008 99.999 9.999 99.999 9.999 15.088 0.059 14.201 0.073 13.219 0.047 11.735 0.022 10.748 0.02 8.028 0.018 5.538 0.041
3743945841149354368 198.2537177213709 14.495568455307737 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 9.999 99.999 99.999 17.663 0.031 17.105 0.032 16.168 0.025 99.999 99.999 99.999 99.999 99.999 99.999 14.786 0.032 13.663 0.034 10.721 0.1 8.092 0.217
3743953919983710080 197.82027891222222 14.436931721738706 16.653 0.007 16.413 0.004 16.42 0.004 16.377 0.005 16.365 0.0 99.999 99.999 15.629 0.005 15.152 0.007 14.523 0.006 15.891 0.067 15.251 0.102 14.651 0.101 12.917 0.023 11.596 0.022 8.804 0.025 6.306 0.055
3743981403478555264 197.4248439707923 14.463703466106823 19.454 0.028 19.059 0.01 18.836 0.01 18.522 0.01 18.392 0.03 99.999 99.999 17.507 0.023 17.096 0.028 16.513 0.028 99.999 99.999 99.999 99.999 99.999 99.999 15.258 0.036 14.114 0.043 10.871 0.136 8.599 0.342
3743998926945336448 197.29050682603824 14.631216142143726 19.047 0.021 18.611 0.008 18.589 0.009 18.532 0.01 18.451 0.03 99.999 99.999 17.379 0.02 16.676 0.021 15.758 0.016 99.999 99.999 99.999 99.999 99.999 99.999 14.161 0.027 12.921 0.026 9.927 0.052 7.58 0.137
3744006696541808128 197.64569927063872 14.581457122714825 19.177 0.024 19.219 0.01 19.228 0.013 18.87 0.013 18.913 0.04 99.999 99.999 18.067 0.031 17.638 0.042 17.148 0.048 99.999 99.999 99.999 99.999 99.999 99.999 16.168 0.061 14.876 0.067 11.76 0.215 9.113 0.527
3744034661073647232 197.67935629488306 14.983204559260518 19.162 0.024 18.8 0.008 18.821 0.01 18.91 0.013 18.779 0.03 99.999 99.999 17.702 0.022 17.317 0.039 16.488 0.036 99.999 99.999 99.999 99.999 99.999 99.999 14.618 0.031 13.495 0.032 10.728 0.098 8.279 0.297
3744039024760425600 197.61756256904752 15.057724254944869 18.314 0.015 18.359 0.007 18.262 0.008 17.971 0.008 17.87 0.02 99.999 99.999 16.945 0.014 16.638 0.019 16.06 0.02 16.623 0.131 16.695 9.999 15.343 0.162 15.182 0.038 14.111 0.045 11.038 0.152 8.384 0.334
3744049332681568640 198.42165261478013 14.694612537829988 18.526 0.017 18.231 0.007 18.189 0.008 17.966 0.008 17.907 0.02 99.999 99.999 17.379 0.022 17.091 0.03 16.384 0.03 99.999 99.999 99.999 99.999 99.999 99.999 15.114 0.038 13.733 0.036 10.414 0.078 8.437 0.364
3744094275219123584 198.46064963243487 15.0787115707574 19.077 0.023 18.99 0.01 18.834 0.011 18.892 0.018 18.933 0.05 99.999 99.999 17.375 0.022 17.208 0.031 16.5 0.028 99.999 99.999 99.999 99.999 99.999 99.999 15.202 0.038 14.062 0.041 11.397 0.193 8.747 0.403
3744106953962601728 198.48807933371373 15.270765114782318 19.612 0.03 19.308 0.011 18.939 0.011 18.918 0.019 18.968 0.04 99.999 99.999 18.043 0.027 17.322 0.042 16.41 0.034 99.999 99.999 99.999 99.999 99.999 99.999 14.939 0.033 13.664 0.033 10.871 0.101 8.708 0.446
3744113104356116992 197.99117033713955 14.918394737667757 19.189 0.023 18.819 0.008 18.543 0.009 18.428 0.01 18.529 0.03 99.999 99.999 17.215 0.02 16.542 0.02 16.241 0.024 99.999 99.999 99.999 99.999 99.999 99.999 15.033 0.034 13.701 0.036 10.727 0.105 99.999 99.999
3744147532813606656 198.34689611845076 15.21933663301801 18.556 0.016 17.974 0.006 17.686 0.006 17.573 0.007 17.481 0.01 99.999 99.999 16.518 0.008 15.804 0.012 15.326 0.014 16.215 0.091 15.881 0.139 15.324 0.115 14.179 0.027 12.813 0.026 9.717 0.043 7.331 0.11
3744198423881780480 199.58079650969626 14.705720459930294 18.513 0.018 17.959 0.006 17.866 0.006 17.872 0.008 17.951 0.02 99.999 99.999 17.274 0.023 16.618 0.02 15.806 0.017 16.521 0.11 15.964 0.155 15.569 0.167 14.407 0.029 13.458 0.031 11.362 0.159 99.999 99.999
3744216561528358912 200.00844685874992 14.852377706307117 20.014 0.039 19.554 0.012 18.821 0.01 18.508 0.01 18.39 0.03 99.999 99.999 17.399 0.028 16.787 0.025 16.111 0.022 99.999 99.999 99.999 99.999 99.999 99.999 14.596 0.03 13.3 0.03 10.468 0.072 8.77 0.437
3744224292469632768 200.2481953049143 14.987969060897116 19.401 0.028 18.922 0.009 18.56 0.009 18.4 0.011 18.46 0.03 99.999 99.999 17.411 0.014 16.793 0.028 16.377 0.029 99.999 99.999 99.999 99.999 99.999 99.999 14.705 0.03 13.138 0.028 9.98 0.057 7.892 0.173
3744232744964924544 200.18549356799892 15.217301036843224 19.554 0.027 19.323 0.011 19.262 0.013 19.003 0.014 18.961 0.03 99.999 99.999 17.778 0.018 17.278 0.045 16.877 0.046 99.999 99.999 99.999 99.999 99.999 99.999 15.526 0.041 14.337 0.05 11.164 0.125 99.999 99.999
3744240888222670720 199.79918009471638 15.163364978110703 19.391 0.025 19.063 0.01 18.953 0.011 18.837 0.013 18.594 0.03 99.999 99.999 17.476 0.016 17.233 0.043 16.633 0.039 99.999 99.999 99.999 99.999 99.999 99.999 15.244 0.037 14.362 0.048 11.797 0.247 99.999 99.999
3744281432713959680 199.26658554414243 15.19738004990947 18.741 0.017 18.554 0.008 18.516 0.009 18.35 0.01 18.398 0.02 99.999 99.999 17.76 0.023 16.996 0.037 16.755 0.046 99.999 99.999 99.999 99.999 99.999 99.999 15.343 0.038 13.933 0.038 10.69 0.08 8.324 0.322
3744312390838297472 199.67733893931643 15.442106678223622 19.267 0.027 18.727 0.008 18.549 0.009 18.564 0.012 18.412 0.03 99.999 99.999 17.593 0.018 17.11 0.039 16.325 0.031 99.999 99.999 99.999 99.999 99.999 99.999 15.644 0.044 14.598 0.057 11.022 0.115 99.999 99.999
3744429454466941312 200.50721545828796 15.857259047406693 19.157 0.027 18.931 0.01 18.773 0.01 18.86 0.014 18.761 0.04 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 99.999 15.062 0.035 13.835 0.035 11.046 0.12 99.999 99.999
3744482475838888704 198.9383812378785 15.432313371899758 17.485 0.01 17.266 0.004 17.347 0.005 17.294 0.006 17.26 0.01 99.999 99.999 16.548 0.008 15.965 0.013 14.961 0.009 16.576 0.135 15.885 0.18 15.069 0.108 13.392 0.025 12.185 0.024 9.393 0.036 7.142 0.098
3744486113675388928 198.79776986419398 15.447714786042697 19.876 0.04 19.181 0.011 19.122 0.013 18.929 0.016 18.857 0.05 99.999 99.999 17.934 0.027 17.468 0.053 17.039 0.056 99.999 99.999 99.999 99.999 99.999 99.999 15.975 0.055 14.669 0.057 11.12 0.155 8.634 0.325
3744519476981435136 199.1344643738303 15.69820978549705 17.887 0.012 17.865 0.006 17.817 0.006 17.681 0.007 17.545 0.01 99.999 99.999 16.685 0.008 16.233 0.016 15.697 0.017 99.999 99.999 99.999 99.999 99.999 99.999 14.864 0.033 13.672 0.034 10.679 0.09 8.478 0.317
3744536661146241152 198.52073163165346 15.515053401545625 17.23 0.009 17.146 0.004 17.025 0.005 16.71 0.005 16.766 0.01 99.999 99.999 15.878 0.005 15.22 0.007 14.129 0.006 15.779 0.072 15.111 0.087 14.116 0.056 12.727 0.024 11.745 0.022 9.086 0.034 6.553 0.07
