angDist,source_id,ra,dec,l,b,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ref_epoch,objID,RA_ICRS,DE_ICRS,errHalfMaj,errHalfMin,errPosAng,mode,class,clean,e_RA_ICRS,e_DE_ICRS,umag,gmag,rmag,imag,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,zsp,e_zsp,f_zsp,spCl,subCl,pmRA,pmDE,e_pmRA,e_pmDE,sigRA,sigDE,zph,e_zph,<zph>,Q,SDSS16,Sp-ID,MJD
0.113050,1442208511433499776,203.515336867826,22.3965057701033,9.1831321077469,79.23518767768385,-0.035101551404985304,0.09250287,0.06845591639531694,0.060055003,-0.08531838143546006,0.08970855,17.542141,1811.7156335848063,2.840826,17.75002,17.161777,0.5882416,2016.0,1237667783915995143,203.515368,22.396517,0.003,0.003,0,3,6,0,0.003,0.003,18.193,17.927,17.833,17.609,17.592,0.014,0.006,0.006,0.007,0.016,,,,,,,,,,,,,,,3,SDSS J133403.68+222347.4,,53441.3625
0.022502,1442226898189104640,203.39948862589262,22.638365026637185,10.070425572281016,79.44256768515282,-0.3243964519475616,0.24658535,0.08805637718651993,0.124933064,0.24337240907864385,0.19725147,18.786709,575.7886405067376,0.97772586,19.005596,18.366156,0.63944054,2016.0,1237667736663752741,203.399495,22.638366,0.005,0.005,90,2,6,0,0.005,0.005,18.997,18.884,18.673,18.605,18.661,0.021,0.008,0.009,0.011,0.031,,,,,,0.85,6.63,2.82,2.82,52.16,112.75,,,,3,SDSS J133335.87+223818.1,,53439.4131
0.022502,1442226898189104640,203.39948862589262,22.638365026637185,10.070425572281016,79.44256768515282,-0.3243964519475616,0.24658535,0.08805637718651993,0.124933064,0.24337240907864385,0.19725147,18.786709,575.7886405067376,0.97772586,19.005596,18.366156,0.63944054,2016.0,1237667736663752740,203.399495,22.638366,0.005,0.005,90,3,6,0,0.005,0.005,18.997,18.884,18.673,18.605,18.661,0.021,0.008,0.009,0.011,0.031,,,,,,,,,,,,,,,3,SDSS J133335.87+223818.1,,53439.4131
0.061322,1442226898189104640,203.39948862589262,22.638365026637185,10.070425572281016,79.44256768515282,-0.3243964519475616,0.24658535,0.08805637718651993,0.124933064,0.24337240907864385,0.19725147,18.786709,575.7886405067376,0.97772586,19.005596,18.366156,0.63944054,2016.0,1237667910063816838,203.399498,22.638379,0.004,0.004,90,1,6,1,0.004,0.004,19.075,18.981,18.710,18.640,18.634,0.023,0.009,0.009,0.011,0.030,1.33647,0.00051,0,QSO,BROADLINE,-0.01,7.49,2.82,2.82,40.92,94.42,,,,3,SDSS J133335.87+223818.1,2665-54232-0084,53462.2279
0.061322,1442226898189104640,203.39948862589262,22.638365026637185,10.070425572281016,79.44256768515282,-0.3243964519475616,0.24658535,0.08805637718651993,0.124933064,0.24337240907864385,0.19725147,18.786709,575.7886405067376,0.97772586,19.005596,18.366156,0.63944054,2016.0,1237667910063816837,203.399498,22.638379,0.004,0.004,90,3,6,0,0.004,0.004,19.075,18.981,18.711,18.640,18.635,0.023,0.009,0.009,0.011,0.030,,,,,,,,,,,,,,,3,SDSS J133335.87+223818.1,,53462.2279
0.075123,1442226898189104640,203.39948862589262,22.638365026637185,10.070425572281016,79.44256768515282,-0.3243964519475616,0.24658535,0.08805637718651993,0.124933064,0.24337240907864385,0.19725147,18.786709,575.7886405067376,0.97772586,19.005596,18.366156,0.63944054,2016.0,1237667736663752739,203.399511,22.638360,0.005,0.005,90,3,6,0,0.005,0.005,18.990,18.877,18.664,18.592,18.649,0.021,0.008,0.009,0.011,0.032,,,,,,,,,,,,,,,3,SDSS J133335.88+223818.0,,53439.4131
0.086787,1442226898189104640,203.39948862589262,22.638365026637185,10.070425572281016,79.44256768515282,-0.3243964519475616,0.24658535,0.08805637718651993,0.124933064,0.24337240907864385,0.19725147,18.786709,575.7886405067376,0.97772586,19.005596,18.366156,0.63944054,2016.0,1237667910063816836,203.399511,22.638378,0.004,0.004,90,3,6,0,0.004,0.004,19.072,18.977,18.705,18.633,18.626,0.023,0.009,0.009,0.011,0.031,,,,,,,,,,,,,,,3,SDSS J133335.88+223818.1,,53462.2279
0.028332,1456690767495489024,204.74604232132458,31.365117357589387,57.98987422044528,78.80501771121796,0.15957280717609662,0.5879892,0.25640721506076253,0.47881407,-1.3708519721650934,0.7998936,18.618002,672.5835916741404,3.6683106,15.954785,14.61483,1.3399553,2016.0,1237665227312791658,204.746051,31.365119,0.002,0.002,90,1,3,1,0.002,0.002,16.454,14.592,13.800,13.386,13.051,0.009,0.002,0.002,0.002,0.003,0.01531,0.00001,0,GALAXY,BROADLINE,3.24,0.09,2.35,2.35,599.17,751.58,0.0243,0.0061,0.0292,3,SDSS J133859.05+312154.4,2094-53851-0368,53120.3796
0.028345,1456690767495489024,204.74604232132458,31.365117357589387,57.98987422044528,78.80501771121796,0.15957280717609662,0.5879892,0.25640721506076253,0.47881407,-1.3708519721650934,0.7998936,18.618002,672.5835916741404,3.6683106,15.954785,14.61483,1.3399553,2016.0,1237665227312791657,204.746051,31.365119,0.002,0.002,90,3,3,0,0.002,0.002,16.384,14.566,13.777,13.361,13.023,0.009,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,3,SDSS J133859.05+312154.4,,53120.3796
0.038746,1456690767495489024,204.74604232132458,31.365117357589387,57.98987422044528,78.80501771121796,0.15957280717609662,0.5879892,0.25640721506076253,0.47881407,-1.3708519721650934,0.7998936,18.618002,672.5835916741404,3.6683106,15.954785,14.61483,1.3399553,2016.0,1237665227312791656,204.746054,31.365114,0.002,0.002,90,3,3,0,0.002,0.002,16.398,14.593,13.805,13.397,13.055,0.009,0.002,0.002,0.002,0.003,,,,,,,,,,,,,,,3,SDSS J133859.05+312154.4,,53120.3796
0.058393,1442244142481668096,203.87114002226167,22.774987745934272,11.773261893283724,79.1144678450744,-1.0725333571964465E-4,0.20572278,0.06771165324253123,0.11546543,0.1261888549103824,0.18074282,18.721968,611.1671934426535,1.0272288,19.049843,18.170553,0.8792896,2016.0,1237667446200598680,203.871152,22.774999,0.005,0.005,90,3,6,0,0.005,0.005,19.405,19.220,18.923,18.625,18.440,0.025,0.011,0.011,0.011,0.030,,,,,,,,,,,,,,,3,SDSS J133529.07+224629.9,,53388.5241
0.058523,1442244142481668096,203.87114002226167,22.774987745934272,11.773261893283724,79.1144678450744,-1.0725333571964465E-4,0.20572278,0.06771165324253123,0.11546543,0.1261888549103824,0.18074282,18.721968,611.1671934426535,1.0272288,19.049843,18.170553,0.8792896,2016.0,1237667446200598681,203.871152,22.775000,0.005,0.005,90,1,6,1,0.005,0.005,19.435,19.234,18.944,18.659,18.504,0.026,0.011,0.011,0.012,0.031,1.62941,0.00021,0,QSO,BROADLINE,1.42,3.82,3.09,3.09,142.19,292.75,,,,3,SDSS J133529.07+224629.9,2653-54230-0565,53388.5241
0.080559,1442244142481668096,203.87114002226167,22.774987745934272,11.773261893283724,79.1144678450744,-1.0725333571964465E-4,0.20572278,0.06771165324253123,0.11546543,0.1261888549103824,0.18074282,18.721968,611.1671934426535,1.0272288,19.049843,18.170553,0.8792896,2016.0,1237667446200598679,203.871152,22.775007,0.005,0.005,90,3,6,0,0.005,0.005,19.398,19.198,18.887,18.594,18.399,0.026,0.011,0.010,0.011,0.031,,,,,,,,,,,,,,,3,SDSS J133529.07+224630.0,,53388.5241
0.007409,1456706671756930432,204.29644443730382,31.180512311669034,57.739079650608424,79.22864793375466,0.1253259987679727,0.14299607,0.04490851240622718,0.12895165,-0.004213523302260602,0.18445598,18.908722,514.5856025877682,0.9914394,19.041979,18.661863,0.3801155,2016.0,1237665330396397715,204.296442,31.180513,0.006,0.006,90,1,6,1,0.006,0.006,18.938,18.707,18.712,18.788,18.961,0.022,0.008,0.009,0.013,0.057,1.30536,0.00039,0,QSO,BROADLINE,2.37,-1.17,2.77,2.77,171.18,98.61,,,,3,SDSS J133711.14+311049.8,2094-53851-0324,53137.3077
0.052557,1456706671756930432,204.29644443730382,31.180512311669034,57.739079650608424,79.22864793375466,0.1253259987679727,0.14299607,0.04490851240622718,0.12895165,-0.004213523302260602,0.18445598,18.908722,514.5856025877682,0.9914394,19.041979,18.661863,0.3801155,2016.0,1237665330396397714,204.296459,31.180504,0.006,0.006,90,3,6,0,0.006,0.006,18.942,18.701,18.707,18.769,18.913,0.023,0.008,0.009,0.013,0.055,,,,,,,,,,,,,,,3,SDSS J133711.15+311049.8,,53137.3077
0.019779,1456721583883442688,204.11314326878744,31.273341664488495,58.49276586819063,79.34508603754024,0.16702365126988225,0.11160517,0.046218133717664284,0.11398874,-0.08717954841692621,0.16915767,18.690506,629.1355820393941,1.5016968,18.898048,18.245243,0.6528053,2016.0,1237665227312595065,204.113149,31.273344,0.006,0.006,90,1,6,1,0.006,0.006,19.270,19.344,18.541,18.580,18.411,0.027,0.011,0.009,0.011,0.030,0.99148,0.00034,0,QSO,BROADLINE,-2.77,2.58,2.76,2.76,176.02,161.43,,,,3,SDSS J133627.15+311624.0,2109-53468-0084,53120.3784
0.035873,1456721583883442688,204.11314326878744,31.273341664488495,58.49276586819063,79.34508603754024,0.16702365126988225,0.11160517,0.046218133717664284,0.11398874,-0.08717954841692621,0.16915767,18.690506,629.1355820393941,1.5016968,18.898048,18.245243,0.6528053,2016.0,1237665227312595064,204.113155,31.273340,0.006,0.006,90,3,6,0,0.006,0.006,19.246,19.337,18.536,18.571,18.378,0.027,0.011,0.009,0.010,0.031,,,,,,,,,,,,,,,3,SDSS J133627.15+311624.0,,53120.3784
0.055402,1442267369665074176,203.78049376997706,23.058606125982482,12.95407848051722,79.31086540260341,-0.24309294974857693,0.14703318,0.02722311506427572,0.082637034,0.07066118227326103,0.1417481,18.261818,933.7266697700043,2.810388,18.349392,18.042763,0.30662918,2016.0,1237667910600753401,203.780496,23.058621,0.005,0.005,90,4,6,0,0.005,0.005,19.087,18.836,18.736,18.818,18.685,0.023,0.009,0.010,0.012,0.029,,,,,,,,,,,,,,,3,SDSS J133507.31+230331.0,,53462.2283
0.068664,1442267369665074176,203.78049376997706,23.058606125982482,12.95407848051722,79.31086540260341,-0.24309294974857693,0.14703318,0.02722311506427572,0.082637034,0.07066118227326103,0.1417481,18.261818,933.7266697700043,2.810388,18.349392,18.042763,0.30662918,2016.0,1237667910600753400,203.780496,23.058625,0.005,0.005,90,3,6,0,0.005,0.005,19.083,18.832,18.729,18.818,18.665,0.024,0.009,0.010,0.012,0.031,,,,,,,,,,,,,,,3,SDSS J133507.31+230331.0,,53462.2283
0.072273,1442267369665074176,203.78049376997706,23.058606125982482,12.95407848051722,79.31086540260341,-0.24309294974857693,0.14703318,0.02722311506427572,0.082637034,0.07066118227326103,0.1417481,18.261818,933.7266697700043,2.810388,18.349392,18.042763,0.30662918,2016.0,1237667910600818788,203.780500,23.058625,0.005,0.005,90,1,6,1,0.005,0.005,19.058,18.845,18.730,18.818,18.689,0.023,0.009,0.010,0.012,0.029,0.88071,0.00031,0,QSO,BROADLINE,1.05,-1.05,2.94,2.94,139.79,272.13,,,,3,SDSS J133507.31+230331.0,2665-54232-0095,53462.2287
0.079970,1442267369665074176,203.78049376997706,23.058606125982482,12.95407848051722,79.31086540260341,-0.24309294974857693,0.14703318,0.02722311506427572,0.082637034,0.07066118227326103,0.1417481,18.261818,933.7266697700043,2.810388,18.349392,18.042763,0.30662918,2016.0,1237667910600818787,203.780498,23.058628,0.005,0.005,90,3,6,0,0.005,0.005,19.049,18.841,18.725,18.819,18.673,0.024,0.009,0.009,0.012,0.031,,,,,,,,,,,,,,,3,SDSS J133507.31+230331.0,,53462.2287
0.053913,1456740211158579072,204.61249692001414,31.488779121599,58.789469290189544,78.87073314119888,0.04682417254057269,0.13761593,-0.08009689769652288,0.1343092,-0.14259149408536517,0.20285638,18.854382,540.9962502935235,1.017201,19.251902,18.229849,1.0220528,2016.0,1237665330933399670,204.612509,31.488768,0.007,0.006,90,1,6,1,0.007,0.006,20.040,19.423,18.722,18.547,18.392,0.041,0.012,0.009,0.012,0.031,1.09329,0.00046,0,QSO,BROADLINE,4.18,2.04,3.02,3.02,237.49,158.89,,,,3,SDSS J133827.00+312919.5,2109-53468-0018,53137.3085
0.117380,1456740211158579072,204.61249692001414,31.488779121599,58.789469290189544,78.87073314119888,0.04682417254057269,0.13761593,-0.08009689769652288,0.1343092,-0.14259149408536517,0.20285638,18.854382,540.9962502935235,1.017201,19.251902,18.229849,1.0220528,2016.0,1237665330933399669,204.612523,31.488756,0.007,0.006,90,3,6,0,0.007,0.006,20.008,19.420,18.713,18.561,18.402,0.040,0.012,0.009,0.012,0.032,,,,,,,,,,,,,,,3,SDSS J133827.00+312919.5,,53137.3085
0.060744,1456792055706601728,205.2086643419589,31.652745625670622,58.69556904968389,78.33731581308831,0.11869972139884617,0.14205116,-0.15497361057472714,0.12757389,0.04580938895130744,0.19102398,18.787867,575.1751110694858,2.8251545,18.959154,18.53697,0.422184,2016.0,1237665227849793651,205.208663,31.652729,0.010,0.010,90,1,6,1,0.010,0.010,19.942,19.663,19.403,19.448,19.441,0.037,0.014,0.015,0.020,0.056,,,,,,-4.34,-2.49,3.19,3.19,123.95,195.88,,,,3,SDSS J134050.07+313909.8,,53120.3805
0.095981,1456792055706601728,205.2086643419589,31.652745625670622,58.69556904968389,78.33731581308831,0.11869972139884617,0.14205116,-0.15497361057472714,0.12757389,0.04580938895130744,0.19102398,18.787867,575.1751110694858,2.8251545,18.959154,18.53697,0.422184,2016.0,1237665227849793650,205.208675,31.652721,0.010,0.010,90,3,6,0,0.010,0.010,19.910,19.650,19.392,19.456,19.428,0.038,0.014,0.015,0.022,0.056,,,,,,,,,,,,,,,3,SDSS J134050.08+313909.7,,53120.3805
0.009700,1456872148256922112,204.96598925451596,32.18579889038287,61.52278928653397,78.33729921531786,-0.053145265283516915,0.084432915,-0.022841418051262892,0.07844366,0.026885209575273634,0.124973275,18.00968,1177.8080865884995,4.188473,18.092981,17.630617,0.4623642,2016.0,1237665126940672157,204.965986,32.185799,0.005,0.004,0,1,6,1,0.004,0.005,18.987,18.441,18.542,18.324,18.243,0.020,0.007,0.009,0.009,0.024,0.65606,0.00020,0,QSO,BROADLINE,4.55,-1.35,2.85,2.85,149.45,177.78,,,,3,SDSS J133951.83+321108.8,2109-53468-0072,53111.3540
0.009701,1456872148256922112,204.96598925451596,32.18579889038287,61.52278928653397,78.33729921531786,-0.053145265283516915,0.084432915,-0.022841418051262892,0.07844366,0.026885209575273634,0.124973275,18.00968,1177.8080865884995,4.188473,18.092981,17.630617,0.4623642,2016.0,1237665126940672156,204.965986,32.185799,0.005,0.004,0,3,6,0,0.004,0.005,18.987,18.441,18.542,18.324,18.243,0.020,0.007,0.009,0.009,0.024,,,,,,,,,,,,,,,3,SDSS J133951.83+321108.8,,53111.3540
0.018520,1456872148256922112,204.96598925451596,32.18579889038287,61.52278928653397,78.33729921531786,-0.053145265283516915,0.084432915,-0.022841418051262892,0.07844366,0.026885209575273634,0.124973275,18.00968,1177.8080865884995,4.188473,18.092981,17.630617,0.4623642,2016.0,1237665228386533452,204.965994,32.185795,0.007,0.007,90,2,6,0,0.007,0.007,19.056,18.472,18.547,18.328,18.251,0.024,0.007,0.009,0.010,0.025,,,,,,4.78,-1.39,2.83,2.83,164.34,158.59,,,,3,SDSS J133951.83+321108.8,,53120.3796
0.029136,1456872148256922112,204.96598925451596,32.18579889038287,61.52278928653397,78.33729921531786,-0.053145265283516915,0.084432915,-0.022841418051262892,0.07844366,0.026885209575273634,0.124973275,18.00968,1177.8080865884995,4.188473,18.092981,17.630617,0.4623642,2016.0,1237665126940672155,204.965999,32.185799,0.005,0.004,0,3,6,0,0.004,0.005,18.985,18.437,18.532,18.316,18.237,0.020,0.007,0.009,0.009,0.028,,,,,,,,,,,,,,,3,SDSS J133951.83+321108.8,,53111.3540
0.078306,1456872148256922112,204.96598925451596,32.18579889038287,61.52278928653397,78.33729921531786,-0.053145265283516915,0.084432915,-0.022841418051262892,0.07844366,0.026885209575273634,0.124973275,18.00968,1177.8080865884995,4.188473,18.092981,17.630617,0.4623642,2016.0,1237665228386533451,204.966003,32.185780,0.007,0.007,90,3,6,0,0.007,0.007,19.021,18.467,18.548,18.325,18.236,0.023,0.007,0.009,0.010,0.026,,,,,,,,,,,,,,,3,SDSS J133951.84+321108.8,,53120.3796
0.028524,1456884311604329984,205.2654708820275,32.24162175727076,61.30303842800472,78.08175638748715,-0.0719482621402129,0.09473599,0.0980627010651223,0.09090801,0.004399346297385497,0.12604015,18.290483,909.3966021867345,2.6428206,18.552555,17.848907,0.7036476,2016.0,1237665023838781552,205.265478,32.241627,0.006,0.006,0,1,6,1,0.006,0.006,19.733,19.287,18.958,18.693,18.425,0.031,0.011,0.010,0.011,0.025,2.13901,0.00042,0,QSO,BROADLINE,2.78,2.21,3.03,3.03,150.14,183.95,,,,3,SDSS J134103.71+321429.8,6496-56363-0804,53108.3241
0.061063,1456884311604329984,205.2654708820275,32.24162175727076,61.30303842800472,78.08175638748715,-0.0719482621402129,0.09473599,0.0980627010651223,0.09090801,0.004399346297385497,0.12604015,18.290483,909.3966021867345,2.6428206,18.552555,17.848907,0.7036476,2016.0,1237665023838781551,205.265490,32.241626,0.006,0.006,0,3,6,0,0.006,0.006,19.722,19.287,18.957,18.689,18.417,0.031,0.011,0.010,0.011,0.027,,,,,,,,,,,,,,,3,SDSS J134103.71+321429.8,,53108.3241
0.029627,1456919878229504256,208.09761340602483,30.1989004575695,49.46321266351025,76.2930627813001,-0.07451491926349951,0.22864854,-0.09932333405081614,0.14994116,0.23815144435440525,0.22022437,18.761547,589.2888863010329,1.6950636,18.989172,18.282015,0.70715714,2016.0,1237665226777231595,208.097622,30.198904,0.005,0.005,0,3,6,0,0.005,0.005,19.436,19.015,18.861,18.574,18.578,0.028,0.009,0.010,0.010,0.029,,,,,,,,,,,,,,,3,SDSS J135223.42+301156.0,,53120.3879
0.029627,1456919878229504256,208.09761340602483,30.1989004575695,49.46321266351025,76.2930627813001,-0.07451491926349951,0.22864854,-0.09932333405081614,0.14994116,0.23815144435440525,0.22022437,18.761547,589.2888863010329,1.6950636,18.989172,18.282015,0.70715714,2016.0,1237665226777231596,208.097622,30.198904,0.005,0.005,0,1,6,1,0.005,0.005,19.436,19.015,18.861,18.574,18.579,0.028,0.009,0.010,0.010,0.029,1.52919,0.00050,0,QSO,BROADLINE,0.79,3.52,2.86,2.86,95.41,286.86,,,,3,SDSS J135223.42+301156.0,2116-53854-0432,53120.3879
